시도명,읍면동명,거주인구,근무인구,방문인구,총 유동인구,평균 속도,평균 소요 시간,평균 기온,일강수량,평균 풍속,월,일,년
1,17,523777.093,46966.394,266650.025,837393.5129999998,31.962,36.115,12.733,0.0,2.333,3,28,2019
1,31,133478.999,14897.178999999998,95947.90400000001,244324.083,32.333,18.5,18.6,25.0,4.3,5,17,2019
1,8,67366.29,6701.999,65819.24900000001,139887.538,27.889,21.111,12.0,0.0,1.8,11,21,2018
1,10,100567.84300000001,9009.295,138424.842,248001.98,28.0,17.667,27.0,0.0,1.7,8,4,2018
1,24,1236753.518,118028.26,448948.235,1803730.013,40.86,31.151,1.7,0.0,2.0,4,22,2020
0,14,220669.72699999998,23290.81700000001,152013.048,395973.592,45.0,33.541,7.0,0.0,3.2,1,10,2020
0,20,123101.899,7603.885999999998,103734.881,234440.667,39.889,27.889,26.3,0.0,0.9,8,1,2019
1,21,279448.265,36868.425,184259.06,500575.75,51.029,59.059,8.3,0.0,4.2330000000000005,12,23,2019
1,13,610127.022,40408.683,248108.93399999998,898644.6379999998,27.182,44.455,23.9,11.0,2.8,9,20,2018
1,38,28856.846,4998.6359999999995,96318.079,130173.561,33.167,59.056,-2.4,0.0,4.2,1,25,2018
1,17,550935.769,44766.124,243552.09399999998,839253.9870000002,39.294,27.853,4.0,0.0,2.4,2,2,2020
1,7,1048861.5990000002,92701.45,545608.745,1687171.793,40.019,34.34,6.6,0.0,2.6,4,14,2019
1,31,137677.987,12937.931,93621.94,244237.858,33.333,18.333,23.5,16.0,3.5,9,4,2018
1,21,261517.783,20694.978,174667.424,456880.186,53.125,41.53100000000001,11.067,0.0,4.167,11,17,2018
1,8,72355.757,5992.897,77655.628,156004.282,24.667,23.222,21.5,3.5,5.5,5,12,2018
0,39,279399.058,25428.467,196420.97100000002,501248.49600000004,46.952,58.667,9.8,0.0,4.4,3,12,2019
1,10,101594.175,19898.718,152014.047,273506.94,36.25,21.75,10.1,0.0,3.8,12,11,2019
1,31,148775.376,9252.529,85621.478,243649.383,41.167,15.333,10.0,1.0,3.1,3,27,2020
0,14,206060.063,27879.472,178629.672,412569.20700000005,45.351000000000006,34.0,19.1,0.0,2.1,5,22,2019
1,15,855328.248,204699.718,385740.381,1445768.3469999996,38.333,64.333,12.867,0.0,2.333,10,25,2018
1,24,1136002.34,161953.704,554719.166,1852675.209,39.279,32.837,15.2,0.0,2.1,9,18,2019
0,1,270062.881,25277.171000000002,200545.918,495885.97,52.82899999999999,40.857,12.9,0.0,4.55,3,27,2019
0,16,332013.209,30889.276,135492.61,498395.094,37.581,35.355,10.1,0.5,3.2,3,10,2020
1,33,432090.547,30900.445,246689.25699999998,709680.2490000002,51.0,62.111,13.05,0.0,2.3,10,13,2018
0,28,51188.492999999995,14537.021,117755.741,183481.255,58.857,32.286,10.4,0.0,1.2,2,28,2019
1,24,1200210.001,91318.951,483668.473,1775197.425,37.126,33.437,6.5,0.0,0.7,3,3,2018
0,39,276632.972,13940.624,227354.277,517927.87299999996,46.69600000000001,57.957,1.8,0.0,4.9,1,28,2018
1,12,218826.783,73125.356,356135.475,648087.615,36.167,29.333,13.5,0.0,2.2,11,5,2019
0,14,241647.925,21214.214,72982.353,335844.49100000004,45.757,33.162,10.7,3.5,6.2,4,1,2020
0,36,80901.556,16818.235,84558.22300000001,182278.013,48.25,49.188,7.4,0.0,1.0,2,7,2020
0,30,47644.611,6493.48,137903.91199999998,192042.003,55.875,32.125,10.6,7.5,5.2,1,26,2020
1,38,28050.264,5460.479,95411.59,128922.33300000001,35.611,41.667,6.6,0.0,2.5,1,23,2019
0,30,46904.956,7883.637,103456.42,158245.013,55.625,32.25,13.9,2.5,1.9,1,6,2020
0,18,392613.365,44294.502,162037.647,598945.515,39.0,30.273000000000003,8.4,0.0,2.7,12,18,2018
0,30,42926.822,9328.876,88607.66,140863.358,58.0,30.125,13.1,0.0,1.5,11,14,2018
1,25,299338.035,39983.44,296168.86600000004,635490.34,32.938,47.0,10.9,19.5,1.7,1,16,2018
1,33,442110.715,43863.197,215849.473,701823.385,50.208,63.236,16.8,0.0,3.55,10,8,2018
1,24,1168170.685,173444.357,545699.674,1887314.716,40.023,31.035,2.6,0.0,2.3,11,20,2019
0,6,80975.726,28349.49,89256.11099999998,198581.328,43.206,20.029,21.8,0.0,1.0,6,28,2019
0,22,183748.592,11336.636,134675.711,329760.938,49.833,41.667,18.4,0.0,1.1,9,16,2018
1,5,748509.818,73264.666,474590.886,1296365.37,49.62,57.076,-9.25,2.75,5.0,1,24,2018
1,33,458021.94700000004,33320.994,250059.538,741402.479,51.319,61.75,8.05,0.0,2.8,2,23,2019
1,2,190004.805,34042.83,190891.50199999998,414939.138,36.111,27.556,8.2,0.0,4.0,4,23,2020
0,0,232217.40899999999,23967.228,128902.617,385087.25399999996,44.292,31.562,6.4,5.5,4.1,1,8,2020
1,2,142412.62,36897.75,176402.7,355713.07,31.5,23.625,10.0,0.0,2.8,4,18,2018
0,22,158534.363,22473.757999999998,123685.631,304693.752,48.667,45.556,8.7,0.0,1.1,5,10,2018
1,24,1126765.119,187639.438,511343.615,1825748.1719999998,36.379,35.172,12.2,0.5,0.0,5,11,2018
0,36,71821.542,19095.225,167157.723,258074.49,46.125,53.094,7.2,0.0,2.0,1,9,2020
0,1,275085.777,27808.695,191136.94600000003,494031.417,52.4,40.771,13.55,0.25,2.025,4,19,2019
1,34,142830.76,23978.171000000002,145040.508,311849.44,30.4,53.0,16.2,0.0,1.9,5,13,2019
1,23,131419.262,8218.044,100889.81599999999,240527.122,51.964,44.32100000000001,9.85,0.0,1.5,2,6,2019
1,38,31152.291,6080.344,65427.997,102660.632,41.158,30.158,5.9,0.0,4.3,2,8,2020
1,7,1112192.9579999999,146551.719,539914.693,1798659.37,37.62300000000001,38.396,-3.6,0.5,1.2,2,1,2018
0,22,166217.264,11865.256000000001,128158.69900000001,306241.22,49.5,43.222,20.0,0.0,1.2,6,24,2018
0,19,367987.025,59795.893,195499.827,623282.745,51.536,44.82100000000001,12.2,0.0,2.9,11,29,2018
1,17,570467.664,29212.273999999998,187365.43399999998,787045.372,38.788,28.485,21.133000000000006,0.0,1.8,7,14,2019
1,7,1027841.917,162095.078,621634.176,1811571.1709999999,36.94300000000001,41.17,0.7,0.0,2.4,11,22,2018
0,26,86395.38699999999,3376.105,40645.258,130416.75,39.333,23.0,15.375,0.0,3.825,4,30,2020
1,11,454736.73299999995,14545.082,119290.942,588572.757,31.143,17.570999999999998,12.5,1.5,3.8,5,19,2018
0,22,197938.715,17210.266,141858.512,357007.49299999996,47.778,44.722,11.7,54.0,3.9,5,17,2019
1,15,915705.2270000001,237641.44199999998,345046.575,1498393.244,38.778,63.148,12.133,0.0,2.1,11,6,2018
1,25,310001.505,24140.825,301462.517,635604.848,33.733000000000004,45.8,9.9,0.0,2.7,11,9,2019
0,9,60978.694,3702.304,69381.671,134062.668,47.684,26.842,15.2,0.0,1.5,4,28,2018
1,4,80446.712,31673.957000000002,87182.57699999999,199303.245,35.2,55.1,15.3,71.0,2.3,6,14,2019
1,10,95185.48,16841.355,153662.428,265689.26300000004,36.25,26.75,26.9,0.0,1.4,7,26,2019
1,33,425825.698,37953.207,212230.44100000002,676009.345,49.847,63.403,12.4,34.25,3.05,1,16,2018
1,2,158732.35199999998,36594.397000000004,206867.10600000003,402193.855,34.444,29.222,7.0,0.5,4.1,12,2,2019
0,30,48773.392,8266.542,78706.608,135746.542,57.0,32.375,7.3,0.0,1.3,2,2,2020
1,21,272030.963,15876.466,180947.782,468855.211,52.562,42.062,20.867,0.16699999999999998,8.267000000000001,9,30,2018
0,40,382809.906,13332.223999999998,165615.726,561757.855,56.21100000000001,41.57899999999999,10.0,0.0,5.6,2,25,2018
1,7,1053301.4309999999,92999.32400000001,583964.394,1730265.149,39.736,35.189,8.4,0.0,3.2,10,28,2018
0,22,186059.671,20995.328999999998,109274.71699999999,316329.717,49.111,44.278,-3.3,0.0,4.2,12,14,2018
1,2,167339.19,16807.663,177846.025,361992.87899999996,36.111,27.111,12.7,1.5,3.2,11,10,2019
1,27,1046726.319,169291.913,564158.27,1780176.503,33.406,44.65600000000001,22.0,41.5,1.1,9,30,2019
1,33,486353.075,35008.424,158532.461,679893.959,50.944,62.319,19.8,23.75,5.15,10,6,2018
1,27,1125826.189,118650.53,585652.087,1830128.8059999999,28.077,40.846,12.8,0.0,2.3,4,6,2019
1,15,723655.625,99931.773,403458.12799999997,1227045.5259999998,38.889,65.148,2.9330000000000003,0.0,1.767,2,26,2018
1,31,147527.642,10345.915,87421.9,245295.457,41.5,16.5,9.8,0.0,2.5,3,23,2020
0,14,207967.11399999997,27046.135,167052.009,402065.258,49.594,33.062,9.9,6.5,4.5,4,10,2019
1,10,104416.588,18658.967,150103.925,273179.481,35.5,27.75,26.8,0.0,2.6,8,6,2019
1,4,84701.773,5031.075,143422.572,233155.419,35.6,61.5,6.8,6.0,1.8,1,25,2020
1,4,72260.366,40938.00700000001,95028.834,208227.207,34.727,58.727,14.0,20.5,3.4,11,8,2018
0,20,108959.4,6018.5480000000025,73758.037,188735.985,37.778,28.556,14.5,0.0,1.4,10,20,2018
1,38,29125.91,4280.18,46991.404,80397.494,41.0,31.526,10.4,0.0,2.1,2,26,2020
1,21,274282.402,44361.780999999995,154197.08800000002,472841.27,52.625,42.094,13.867,0.667,4.7,11,9,2018
0,26,90845.509,4233.38,42256.729000000014,137335.61800000002,41.133,19.4,13.875,15.125,2.775,12,2,2018
0,28,42498.526,18817.214,118382.47300000001,179698.21300000005,58.714,32.857,14.4,0.0,1.8,10,19,2018
1,35,204773.87399999998,19760.787,147984.295,372518.956,26.0,31.25,12.7,4.0,2.6,11,16,2018
1,13,707346.071,29554.432,225167.00699999998,962067.51,32.181999999999995,25.364,9.4,13.0,2.4,3,3,2019
0,19,392018.12899999996,40708.547999999995,206385.319,639111.997,46.351000000000006,50.18899999999999,19.6,37.0,7.8,9,22,2019
1,24,1168872.553,179958.323,534546.43,1883377.3069999998,38.069,33.046,11.8,0.0,1.2,5,3,2019
0,36,69388.642,17925.422,136938.645,224252.70899999997,46.53100000000001,53.90600000000001,7.9,2.0,2.5,1,29,2020
1,31,155659.09900000002,14779.053,107340.961,277779.113,30.833,18.167,-4.1,1.5,3.2,1,24,2018
1,15,747917.188,52711.847,346902.64200000005,1147531.6770000001,39.296,62.667,3.333,0.0,2.333,3,10,2018
1,4,83452.67,10841.277,100212.57,194506.517,35.091,57.0,5.1,1.0,0.0,2,28,2019
0,0,244096.60100000002,17076.873,87022.523,348195.99600000004,44.673,30.306,12.4,24.5,4.7,3,9,2020
1,4,76025.609,6748.815,103306.302,186080.72600000002,36.455,56.636,4.2,0.0,1.6,2,25,2018
1,27,1085764.475,112211.105,649434.576,1847410.155,28.0,39.731,8.6,0.0,4.3,3,30,2019
1,10,100524.496,20166.755,139437.705,260128.956,27.333,17.667,13.9,0.0,2.2,5,8,2019
1,34,143722.762,23366.843999999997,178981.937,346071.54299999995,37.6,68.4,20.8,7.5,1.9,8,26,2019
0,30,46781.477,9052.226999999999,107230.802,163064.506,57.75,29.125,18.5,0.0,1.7,5,2,2019
0,40,399746.94299999997,20553.363999999998,145067.802,565368.1089999999,55.529,44.941,15.067,0.0,4.4,12,1,2018
0,30,46703.02400000001,8751.01,100808.023,156262.057,56.5,31.75,11.3,0.0,1.6,11,15,2019
0,18,340603.349,29672.778,170226.236,540502.363,39.333,31.095,13.2,0.0,1.6,3,27,2018
0,22,225752.36399999997,11358.488000000001,110470.276,347581.12799999997,50.35,39.75,9.8,11.5,1.9,2,15,2020
1,12,226165.90399999998,77246.379,337674.22,641086.504,28.182,32.273,13.2,0.0,2.1,4,8,2019
0,26,84546.509,4723.175,30346.762000000002,119616.445,41.533,19.267,8.2,29.125,4.275,3,10,2019
0,36,65674.037,17871.686999999998,164414.298,247960.022,45.219,53.625,8.9,0.0,0.9,12,24,2019
0,20,114744.31599999999,7794.7880000000005,94961.082,217500.18600000002,38.556,28.111,9.2,0.0,1.6,1,18,2018
0,30,45655.602,7939.995,83207.899,136803.497,55.25,33.125,20.6,0.0,0.8,7,2,2019
1,12,236550.12699999998,49799.380999999994,364635.865,650985.373,30.455,28.182,25.2,0.0,2.1,7,15,2018
0,1,280518.25,19715.889,194714.52399999998,494948.66299999994,50.435,48.239,18.475,0.375,4.4,6,15,2019
1,23,146064.98,12981.287,70422.756,229469.02300000002,49.788,52.455,6.2,2.5,5.85,1,8,2020
0,9,69910.52799999999,3586.704,55376.77,128874.00099999999,47.42100000000001,26.579,16.2,9.0,2.0,3,4,2018
1,13,586732.319,44861.265999999996,245603.204,877196.7890000001,31.182,32.364000000000004,15.1,0.0,3.3,11,22,2019
0,18,378527.05100000004,30233.03,158575.947,567336.0279999999,38.905,31.143,14.5,0.0,1.7,10,13,2018
1,34,147168.06900000002,19882.636000000002,159973.149,327023.854,29.8,55.6,23.2,5.5,2.0,7,30,2018
0,39,297354.30600000004,19232.043999999998,241104.863,557691.214,47.714,58.57100000000001,13.5,0.0,2.6,4,14,2019
1,2,188624.949,37547.24,204138.78399999999,430310.973,34.444,32.889,21.7,1.0,1.2,7,1,2019
0,39,322074.697,19836.921000000002,158008.02599999998,499919.643,43.75,47.7,19.95,134.25,10.3,9,22,2019
0,20,112827.525,5422.721,67977.238,186227.484,38.444,27.44400000000001,21.9,0.0,1.4,6,24,2018
1,11,550845.9789999999,14483.987,101694.039,667024.005,31.429,17.285999999999998,9.633,0.0,1.767,4,15,2020
0,26,79186.34,5027.0459999999985,37956.988,122170.373,39.133,20.667,9.225,1.25,2.625,11,21,2018
1,12,228179.693,41063.567,311120.063,580363.323,28.909,31.091,5.4,0.0,3.7,3,23,2019
1,32,253876.185,14653.518999999998,113581.257,382110.96,33.95,36.3,29.3,10.0,3.0,8,12,2019
1,34,147289.926,22648.141,156147.233,326085.3,39.4,48.4,19.7,0.0,1.2,9,16,2019
1,8,74944.121,7724.14,67272.436,149940.696,29.778,23.333,7.5,0.0,2.8,12,5,2019
0,9,63743.515,6892.161,62066.65900000001,132702.334,46.947,27.0,6.3,0.0,1.6,12,7,2018
1,15,732553.6540000002,120834.944,311211.591,1164600.189,38.296,66.96300000000001,2.467,2.833,2.633,1,22,2018
1,24,1266993.99,86560.799,429444.05,1782998.8390000004,41.651,29.0,5.2,22.0,1.4,4,11,2020
1,8,68009.146,7973.361,72457.692,148440.199,29.889,23.222,16.4,0.0,1.3,10,10,2019
1,27,1075444.935,184577.11399999997,550932.31,1810954.3590000002,27.769,41.731,13.3,0.0,3.2,4,5,2019
1,21,295901.078,26831.397,133232.892,455965.36600000004,52.235,55.235,7.7,0.0,7.767,3,11,2020
1,37,29813.849,8010.68,66682.105,104506.634,26.75,26.25,16.2,1.0,3.1,10,26,2018
1,3,407727.342,52598.732,348478.73600000003,808804.81,50.975,44.225,13.433,0.0,2.9330000000000003,10,29,2019
1,32,252441.42,10647.56,118115.32800000001,381204.30799999996,37.5,29.05,8.0,0.5,2.5,12,22,2019
1,35,216533.595,14490.03,148474.973,379498.598,26.0,32.125,3.0,3.0,2.9,2,10,2018
0,39,286289.408,17692.995,247964.842,551947.245,48.381,57.286,17.7,0.0,1.8,4,21,2019
0,22,210535.204,13228.69,143899.107,367663.001,50.35,40.1,8.8,0.0,1.3,11,16,2019
1,38,23546.787999999997,5125.663,102738.21,131410.661,35.111,41.0,13.2,0.0,1.9,3,28,2019
1,11,386793.67799999996,33702.246,129573.70300000001,550069.628,28.286,21.143,11.567,10.833,3.467,12,17,2019
1,38,24543.564,5175.173,113237.789,142956.527,37.526,45.158,19.9,0.0,1.7,6,24,2019
1,5,802947.535,73430.828,389203.626,1265581.989,51.355,53.194,8.3,0.2,3.48,4,20,2020
0,6,82610.322,26677.112999999998,97571.06599999999,206858.50100000002,40.839,20.194000000000006,19.4,0.0,2.1,10,8,2019
1,5,786379.651,75233.72,477346.886,1338960.256,51.505,51.94600000000001,8.82,0.0,3.88,2,24,2020
1,33,425136.758,39439.818,337492.809,802069.385,49.667,63.625,27.8,0.0,2.65,7,30,2018
1,37,33621.439,7393.626999999998,71665.13900000001,112680.204,33.5,22.75,4.8,0.0,1.8,1,2,2020
0,16,269407.928,32421.784,215601.458,517431.17,37.259,33.852,15.8,0.0,1.6,4,27,2018
0,39,279253.717,22713.583,232678.557,534645.8570000001,46.667,58.381,9.3,0.0,3.8,2,25,2019
0,22,180807.922,15686.752,115229.09300000001,311723.767,48.778,44.111,16.8,40.0,4.0,9,4,2018
0,18,410064.219,36524.456,194157.10100000002,640745.775,39.542,33.167,8.7,0.0,2.9,1,29,2020
1,35,198561.02399999998,16467.675,159589.164,374617.86299999995,26.5,31.125,26.7,0.0,2.7,7,31,2018
1,8,79266.052,4938.1359999999995,74188.397,158392.584,31.111,21.444000000000006,15.1,0.0,0.9,11,3,2019
1,27,1108284.652,92260.48199999999,495195.626,1695740.76,35.062,40.688,18.6,0.0,2.0,6,2,2019
1,25,285397.75399999996,23720.022,292937.215,602054.9920000001,34.667,44.533,26.6,17.0,1.2,7,27,2019
1,3,419187.276,56707.490999999995,280368.253,756263.02,51.82899999999999,46.743,22.0,1.167,1.567,7,5,2018
1,11,410939.727,22875.3,118215.3,552030.326,29.857,17.570999999999998,12.367,0.0,1.867,3,28,2018
0,9,64658.581,6696.575,69836.51,141191.665,47.42100000000001,28.263,23.7,0.0,1.9,7,11,2019
1,25,322091.054,36798.614,253998.107,612887.775,35.533,44.267,7.9,0.0,4.8,4,22,2020
0,1,278310.776,17724.202,215910.455,511945.434,49.19600000000001,49.957,13.95,0.0,3.55,10,26,2019
1,31,142232.096,15795.802,102834.07,260861.968,33.5,16.333,24.3,0.0,1.7,7,9,2018
1,2,187068.767,40151.03,219785.038,447004.835,33.778,30.667,25.8,7.0,1.4,8,21,2019
1,35,202280.204,19522.968,155366.579,377169.751,28.0,29.75,22.0,179.5,2.4,9,13,2018
0,36,69738.892,18288.67,192740.46600000001,280768.028,46.871,48.29,8.65,1.5,4.55,12,23,2018
1,31,144645.297,11332.294,98056.209,254033.801,33.833,16.833,2.9,0.0,2.3,1,18,2019
1,34,148724.209,22737.159,137319.508,308780.876,31.4,47.2,1.8,0.0,2.5,12,10,2018
1,24,1311308.2859999998,72167.208,388340.67600000004,1771816.169,42.57,28.221,9.3,18.0,4.1,4,19,2020
1,10,103425.08300000001,14339.237,145592.62,263356.94,27.0,17.333,17.3,0.0,2.4,5,11,2019
1,5,725339.729,85781.229,625607.2660000001,1436728.2240000004,50.484,52.63399999999999,21.22,0.0,1.84,8,23,2019
0,28,45511.695999999996,11316.285,107150.204,163978.185,58.429,33.286,6.9,0.0,1.4,12,15,2018
1,10,99805.49699999999,19612.609,149172.546,268590.653,36.5,23.0,5.0,0.0,2.0,12,20,2019
1,8,80756.87599999999,7240.06,55421.957,143418.892,32.111,21.556,11.2,0.0,2.7,4,21,2020
1,31,138013.907,9023.994,99465.635,246503.535,32.833,17.167,8.3,0.0,2.3,3,12,2018
1,32,253043.157,14386.858,111021.906,378451.92100000003,34.4,36.3,28.2,0.0,1.8,8,7,2019
0,22,210820.407,9714.743,129858.814,350393.964,50.15,40.55,18.7,1.5,1.1,9,12,2019
1,8,67794.546,8966.14,82930.466,159691.152,30.44400000000001,23.111,22.5,0.5,1.4,7,12,2019
1,24,1210454.748,180996.355,475223.775,1866674.879,37.598,33.046,-1.8,0.0,1.1,12,13,2018
0,22,176335.12600000005,19948.494,165429.425,361713.044,49.167,43.056,5.9,0.0,3.5,10,18,2018
1,7,1056852.758,102574.11,604736.7660000001,1764163.6330000001,38.981,36.491,-4.6,0.0,1.4,2,16,2019
1,33,451348.092,51741.687999999995,272538.476,775628.2559999998,48.29,61.449,26.3,12.0,2.6,8,21,2019
1,11,459267.658,20093.735,98822.33300000001,578183.726,30.429,17.857,6.267,3.333,3.6,3,4,2019
1,12,245207.15300000002,35028.605,183312.668,463548.427,36.5,26.25,7.1,28.0,4.0,3,10,2020
1,33,441468.23799999995,57058.67,231666.63100000002,730193.5390000001,50.722,62.694,11.4,0.0,3.75,11,1,2018
1,4,88733.48599999998,18330.888,97331.087,204395.461,34.5,55.6,13.4,31.5,5.1,1,7,2020
1,13,644647.754,26810.037999999997,238428.303,909886.095,36.273,24.455,22.4,0.0,1.4,7,14,2019
1,8,83622.333,8609.687,54007.066,146239.086,32.444,21.111,11.0,21.0,2.0,3,9,2020
0,0,213431.973,22217.452999999998,117879.913,353529.338,44.738,32.262,7.2,0.0,1.7,12,24,2018
0,30,41036.128,8866.558,77403.588,127306.274,60.25,29.25,15.7,0.0,1.3,3,14,2018
1,11,465989.476,15840.485,131479.452,613309.413,31.286,17.0,24.2,0.0,1.367,7,14,2018
1,25,337178.042,26221.237999999998,227385.633,590784.913,37.867,41.6,11.8,0.5,1.9,3,22,2020
1,21,259585.76,23159.54,125169.362,407914.661,53.125,41.28100000000001,7.467,1.6669999999999998,1.367,2,19,2018
1,5,769994.558,92360.85699999999,495288.69899999996,1357644.1130000001,51.054,52.72,7.62,0.0,2.56,12,10,2019
1,23,139683.564,13738.216999999999,108195.204,261616.984,48.455,56.515,20.55,0.0,3.55,9,18,2019
1,13,646756.493,32599.28200000001,246241.776,925597.55,27.727,42.727,18.6,0.5,2.2,9,8,2018
1,34,155546.407,14336.773000000001,147270.916,317154.097,31.2,46.4,5.9,2.0,0.0,3,2,2019
0,28,48854.388,17944.158,111280.87800000001,178079.424,58.429,32.714,27.3,0.0,2.0,8,7,2018
1,13,712737.234,28726.193,250098.296,991561.723,30.182,25.909,6.8,9.5,1.7,12,16,2018
1,3,417204.16299999994,45641.441,265174.602,728020.2059999999,51.475,43.725,5.6670000000000025,2.5,2.2,1,28,2020
0,16,296798.173,25584.949,206883.82,529266.941,37.484,35.097,20.4,0.0,2.3,10,12,2019
1,27,1182185.131,169450.34699999998,623078.243,1974713.7219999998,27.615,41.115,1.5,0.0,2.5,2,22,2018
1,38,30637.088,4302.1590000000015,118007.323,152946.571,34.444,51.278,6.6,0.0,6.5,4,7,2018
0,26,79810.125,4321.747,32910.059,117041.931,38.067,21.0,17.125,13.375,3.75,10,4,2018
0,26,75819.078,5040.903,38314.859,119174.84,39.0,20.6,13.575,0.0,1.975,4,27,2018
0,22,159365.50199999998,15426.632,130904.68699999999,305696.82,49.111,42.944,2.4,0.0,1.3,1,18,2018
1,11,505635.722,14410.65,107362.585,627408.958,31.857,16.570999999999998,10.033,0.0,1.6,12,1,2018
0,18,433955.119,29537.444,154279.827,617772.389,40.04,30.88,12.7,0.0,1.8,3,18,2020
1,21,290998.784,16624.262,192459.242,500082.28799999994,51.176,55.118,6.533,0.0,7.832999999999997,1,12,2020
1,13,637327.459,30001.655,229085.362,896414.4759999998,34.364000000000004,27.455,18.8,0.0,2.5,6,8,2019
0,9,76260.756,4319.633,67381.686,147962.076,47.316,27.474,17.4,0.0,1.7,4,30,2020
1,15,820431.022,66980.323,307601.369,1195012.7140000002,40.111,70.63,10.6,0.667,3.1,10,26,2019
0,0,218339.65600000002,15601.298999999999,103014.42,336955.374,45.805,30.146,16.8,0.0,1.6,10,14,2018
1,21,282213.034,37965.905,140297.55599999998,460476.495,51.324,58.088,11.433,0.0,4.933,12,11,2019
0,16,302003.97,30592.322999999997,203338.258,535934.551,36.871,37.645,6.4,5.5,4.1,1,8,2020
0,6,82215.79,31472.237,103890.85699999999,217578.885,40.435,18.217,21.2,0.0,2.5,5,16,2019
0,16,328560.221,20143.376,152796.55,501500.14700000006,38.839,33.484,16.7,0.0,1.2,3,22,2020
1,17,516678.649,45241.65,247305.96,809226.2590000002,38.941,29.206,1.067,0.0,3.367,1,1,2020
1,33,441533.37799999997,60063.169,229020.013,730616.56,50.944,62.25,18.05,12.25,3.25,4,23,2019
0,36,71476.97,16144.803,221595.295,309217.068,47.733,47.5,6.7,0.0,3.3,2,4,2019
1,10,107816.29800000001,20197.846999999998,156105.09699999998,284119.24199999997,36.25,22.75,7.5,0.0,3.5,11,14,2019
1,27,1077185.866,186470.375,537415.073,1801071.314,33.281,43.312,7.6,0.0,1.7,12,4,2019
1,5,745683.437,80347.15,584141.483,1410172.07,51.809,51.146,-0.2,0.0,2.275,1,18,2019
0,6,87294.368,11549.136999999999,86914.213,185757.718,40.478,18.609,19.7,0.0,2.7,6,13,2018
1,17,485452.644,86413.03199999999,251214.363,823080.0390000001,36.618,32.206,3.6,0.0,4.833,12,19,2019
0,6,85760.87199999999,30074.043999999998,101182.96800000001,217017.883,40.174,18.435,8.9,0.0,2.3,4,1,2019
0,18,401290.169,25289.834,187022.08899999998,613602.0920000001,39.381,30.381,6.0,0.0,1.6,1,27,2019
0,20,112372.617,6682.31,85632.38900000001,204687.31600000002,41.0,27.111,19.0,1.0,2.2,6,8,2019
0,6,83944.95599999999,20040.391,74285.48,178270.827,40.548,21.419,14.2,12.0,3.4,11,18,2019
1,32,253753.69199999998,11047.479,100704.561,365505.732,33.55,31.6,10.7,10.0,2.6,3,3,2019
0,30,42853.407,6577.022,55477.824,104908.25300000001,57.0,31.875,12.4,0.0,1.5,4,15,2020
1,21,292856.468,18247.346999999998,251282.181,562385.997,50.529,59.235,22.967,0.0,2.533,7,14,2019
