시군명,상호명,소재지도로명주소,소재지지번주소,전화번호,사업장구분,사업장규모,월배출예상량(Kg),일배출예상량(Kg),처리방법구분,위탁업소명,위도,경도,데이터기준일자,비고
수원시,착한돼지,,,,음식점,462,3800,45600,위탁재활용,청명제2공장,,,2021-06-30,
수원시,착한무안뻘낙지,,,031-222-3944,음식점,256.55,600,7200,위탁재활용,성우환경,,,2021-06-30,
수원시,참숯풍천장어,,,031-227-1813,음식점,239.45,450,5400,위탁재활용,(주)펩스유통,,,2021-06-30,
수원시,창용중학교,,,,집단급식소,390,1440,17280,위탁재활용,형제환경,,,2021-06-30,
수원시,창용초등학교,,,031-247-3927,집단급식소,670,1600,19200,위탁재활용,(주)펩스유통,,,2021-06-30,
수원시,창의나라유치원,,,031-207-3211,집단급식소,250,400,4800,위탁재활용,(주)펩스환경,,,2021-06-30,
수원시,창현고등학교,,,031-548-5043,집단급식소,3250,5000,60000,위탁재활용,(주)장애인협동환경,,,2021-06-30,
수원시,채상궁 곡반정점,,,031-225-1413,음식점,302.48,1800,21600,위탁재활용,믿음환경,,,2021-06-30,
수원시,채선당망포역점,,,031-206-0097,음식점,247,1900,22800,위탁재활용,(주)동탄환경,,,2021-06-30,
수원시,채선당아주대점,,,031-217-7323,음식점,258,600,7200,위탁재활용,경희축산,,,2021-06-30,
수원시,채선당플러스광교도청점,,,,음식점,224.4,700,8400,위탁재활용,청명제2공장,,,2021-06-30,
수원시,채선당호매실점,,,031-297-8280,음식점,374.9,200,2400,위탁재활용,예진농장,,,2021-06-30,
수원시,천년면가교동짬뽕,,,031-227-5944,음식점,330,450,5400,자가처리,,,,2021-06-30,
수원시,천년풍천장어,,,031-246-6843,음식점,258.86,2000,24000,위탁재활용,(주)장애인협동환경,,,2021-06-30,
수원시,천사의모후원(사복),,,031-269-1009,집단급식소,160,200,2400,위탁재활용,예진농장,,,2021-06-30,
수원시,천상한우,,,031-205-1392,음식점,359.92,900,10800,위탁재활용,경희축산,,,2021-06-30,
수원시,천일초등학교,,,031-271-0494,집단급식소,1100,1600,19200,위탁재활용,김범중,,,2021-06-30,
수원시,천지연 신영통점,,,031-202-5502,음식점,399.76,3000,36000,위탁재활용,(주)펩스환경,,,2021-06-30,
수원시,천천고등학교,,,031-249-6703,집단급식소,1602,4200,50400,위탁재활용,예진농장,,,2021-06-30,
수원시,천천중학교,,,,집단급식소,1593,4646,55752,위탁재활용,(주)대생,,,2021-06-30,
수원시,천천초등학교,,,031-269-5082,집단급식소,1390,3800,45600,위탁재활용,(주)대생,,,2021-06-30,
수원시,청담생고기,,,031-251-3383,음식점,500,900,10800,위탁재활용,경희축산,,,2021-06-30,
수원시,청담한우,,,031-213-7003,음식점,321,620,7440,위탁재활용,기림산업,,,2021-06-30,
수원시,청명고등학교,,,031-201-9703,집단급식소,1180,6000,72000,위탁재활용,경희축산,,,2021-06-30,
수원시,청명중학교,,,031-547-4216,집단급식소,770,3200,38400,위탁재활용,(주)기원농장,,,2021-06-30,
수원시,청명초등학교,,,031-205-0249,집단급식소,1100,3000,36000,위탁재활용,주상진,,,2021-06-30,
수원시,청석골,,,031-294-7011,음식점,345,600,7200,위탁재활용,경희축산,,,2021-06-30,
수원시,청양일초팔달쭈꾸미,,,031-223-2126,음식점,217.43,600,7200,위탁재활용,(주)석영환경,,,2021-06-30,
수원시,청와대갈비,,,031-252-8554,음식점,287,750,9000,위탁재활용,경희축산,,,2021-06-30,
수원시,청와삼대,,,031-294-3700,음식점,236.76,1200,14400,위탁재활용,유림,,,2021-06-30,
수원시,청풍남원추어탕,,,031-297-8866,음식점,387.42,2400,28800,위탁재활용,(주)클린에코,,,2021-06-30,
수원시,청하재활요양병원수원점,,,031-237-7700,집단급식소,130,1500,18000,위탁재활용,성우환경,,,2021-06-30,
수원시,청화대,,,031-235-8833,음식점,243.6,1500,18000,위탁재활용,성우환경,,,2021-06-30,
수원시,체크인(check in),,,031-233-8111,음식점,448.23,500,6000,위탁재활용,(주)원진축산,,,2021-06-30,
수원시,초록별유치원,,,031-224-0160,집단급식소,150,600,7200,위탁재활용,성우환경,,,2021-06-30,
수원시,초암골,,,031-222-2662,음식점,206.25,1500,18000,위탁재활용,(주)그린아산,,,2021-06-30,
수원시,초장집,,,031-291-4664,음식점,250.7,3000,36000,위탁재활용,(주)장애인협동환경,,,2021-06-30,
수원시,촌닭,,,031-252-8883,음식점,283.53,420,5040,위탁재활용,성우환경,,,2021-06-30,
수원시,최씨화로,,,031-295-9298,음식점,362.7,900,10800,위탁재활용,국보환경,,,2021-06-30,
수원시,추오정남원추어탕,,,031-271-6400,음식점,256.35,900,10800,위탁재활용,미래환경,,,2021-06-30,
수원시,추오정남원추어탕 광교점,,,031-213-1777,음식점,274.33,1600,19200,위탁재활용,보국환경,,,2021-06-30,
수원시,치어스(조원점),,,031-207-7333,음식점,212.39,300,3600,위탁재활용,(주)석영환경,,,2021-06-30,
수원시,칠보중학교,,,031-291-3482,집단급식소,498,18500,222000,위탁재활용,예진농장,,,2021-06-30,
수원시,칠보초등학교,,,,집단급식소,900,60,720,위탁재활용,예진농장,,,2021-06-30,
수원시,칠보화로,,,031-292-9255,음식점,242.78,2000,24000,위탁재활용,(주)선영이엔씨,,,2021-06-30,
수원시,칸지고고,,,,음식점,216.5,1650,19800,위탁재활용,청우환경,,,2021-06-30,
수원시,케이에프씨 수원역광장점,,,031-207-2582,음식점,220.22,1800,21600,위탁재활용,미래환경,,,2021-06-30,
수원시,케이티(KT)남수원지사,,,031-236-0800,집단급식소,180,1200,14400,자가처리,,,,2021-06-30,
수원시,케이푸드광교,,,,음식점,270,3000,36000,위탁재활용,예진농장,,,2021-06-30,
수원시,코다리감동이되다,,,0507-1471-5013,음식점,235,1500,18000,위탁재활용,(주)펩스환경,,,2021-06-30,
수원시,코다리냉면 생불고기,,,,음식점,220,1800,21600,위탁재활용,미래환경,,,2021-06-30,
수원시,쿠우쿠우 서수원점,,,031-294-3110,음식점,590,600,7200,위탁재활용,믿음환경,,,2021-06-30,
수원시,쿠우쿠우 수원시청점,,,031-225-6274,음식점,387.15,3000,36000,위탁재활용,(주)장애인협동환경,,,2021-06-30,
수원시,쿠우쿠우 영통점,,,,음식점,1597,4800,57600,위탁재활용,(주)장애인협동환경,,,2021-06-30,
수원시,쿡라이프,,,031-258-1253,음식점,97.5,600,7200,위탁재활용,청명제2공장,,,2021-06-30,
수원시,쿡앤푸드,,,,음식점,355,1250,15000,자가처리,,,,2021-06-30,
수원시,큰나래유치원,,,031-241-4632,집단급식소,280,380,4560,위탁재활용,우리농장,,,2021-06-30,
수원시,큰맛남원추어탕,,,031-241-3503,음식점,298.79,1000,12000,위탁재활용,예진농장,,,2021-06-30,
수원시,큰집돌솥설렁탕,,,,음식점,442,1500,18000,위탁재활용,형제농장,,,2021-06-30,
수원시,키친샤보르,,,,음식점,358,2700,32400,자가처리,,,,2021-06-30,
수원시,탐라포차 인계점,,,0507-1330-3157,음식점,321.69,3000,36000,위탁재활용,(주)장애인협동환경,,,2021-06-30,
수원시,탑동초등학교,,,031-296-6239,집단급식소,1000,900,10800,위탁재활용,심용진,,,2021-06-30,
수원시,태성추어탕,,,031-215-1771,음식점,204.01,372,4464,위탁재활용,기림산업,,,2021-06-30,
수원시,태장고등학교,,,,집단급식소,1800,2000,24000,위탁재활용,축산농가,,,2021-06-30,
수원시,태장중학교,,,031-201-9540,집단급식소,715,2600,31200,위탁재활용,우리농장,,,2021-06-30,
수원시,태장초등학교,,,031-204-1454,집단급식소,1040,2241,26892,위탁재활용,보국환경,,,2021-06-30,
수원시,태흥장어,,,031-233-0592,음식점,354.92,810,9720,위탁재활용,경희축산,,,2021-06-30,
수원시,토기장이유황오리참숯불구이,,,,음식점,208,300,3600,위탁재활용,이목농장,,,2021-06-30,
수원시,토끼마을,,,031-245-0001,음식점,297,450,5400,위탁재활용,(주)펩스환경,,,2021-06-30,
수원시,토끼정 광교아브뉴프랑점,,,031-214-2220,음식점,265,2000,24000,위탁재활용,(주)장애인협동조합환경,,,2021-06-30,
수원시,튼튼병원,,,031-8014-1316,집단급식소,100,1180,14160,위탁재활용,(주)펩스유통,,,2021-06-30,
수원시,파라다이스유치원,,,031-295-7411,집단급식소,250,600,7200,위탁재활용,청미바이오,,,2021-06-30,
수원시,파장유치원,,,031-269-1925,집단급식소,143,400,4800,위탁재활용,대원농장,,,2021-06-30,
수원시,파장초등학교,,,031-258-8042,집단급식소,3600,1600,19200,위탁재활용,뉴크린코리아,,,2021-06-30,
수원시,파주옥곰탕,,,,음식점,208,2400,28800,위탁재활용,(주)펩스환경,,,2021-06-30,
수원시,파크뷰,,,031-207-0911,음식점,160,900,10800,위탁재활용,(주)펩스유통,,,2021-06-30,
수원시,파티움하우스더그레이스켈리,,,031-221-3434,음식점,732.83,4000,48000,위탁재활용,(주)장애인협동조합환경,,,2021-06-30,
수원시,팔달노인복지관,,,031-248-3800,집단급식소,100,1500,18000,위탁재활용,(주)장애인협동환경,,,2021-06-30,
수원시,팔달초등학교,,,031-217-3972,집단급식소,950,1680,20160,위탁재활용,대한축산,,,2021-06-30,
수원시,팔탄수산횟집,,,,음식점,180,1500,18000,위탁재활용,(주)펩스유통,,,2021-06-30,
수원시,평동명가,,,031-298-0202,음식점,240,900,10800,위탁재활용,유림,,,2021-06-30,
수원시,평화의모후원,,,031-241-1466,집단급식소,80,2000,24000,위탁재활용,예진농장,,,2021-06-30,
수원시,포메인,,,,음식점,508.98,2500,30000,위탁재활용,(주)원예기업,,,2021-06-30,
수원시,포메인베트남쌀국수,,,031-213-0852,음식점,255.26,750,9000,위탁재활용,(주)동탄환경,,,2021-06-30,
수원시,포메인아주대점,,,031-216-6645,음식점,235.2,627,7524,위탁재활용,성우환경,,,2021-06-30,
수원시,포차천국수원역점,,,031-248-7717,음식점,239.21,900,10800,위탁재활용,(주)펩스환경,,,2021-06-30,
수원시,푸디스트 주식회사(광교비즈니스센터점),,,,집단급식소,350,1300,15600,위탁재활용,유니테크,,,2021-06-30,
수원시,푸디스트(주) 갤러리아광교점,,,031-5174-6242,집단급식소,1000,8000,96000,위탁재활용,(주)펩스환경,,,2021-06-30,
수원시,푸디스트㈜ 경기알앤디비센터,,,031-888-5969,집단급식소,750,5000,60000,위탁재활용,유니테크,,,2021-06-30,
수원시,풍미락갈비,,,,음식점,220,900,10800,위탁재활용,(주)펩스유통,,,2021-06-30,
수원시,퓨전레스토랑달보드레,,,031-245-7900,음식점,703.99,4000,48000,위탁재활용,(주)장애인협동조합환경,,,2021-06-30,
수원시,플라자 디앤씨(주),,,,호텔·콘도,288,5287,63444,위탁재활용,기림산업,,,2021-06-30,
수원시,플로렌스 파티하우스 수원점((주)식의),,,031-226-4114,음식점,727.95,3570,42840,위탁재활용,(주)동탄환경,,,2021-06-30,
수원시,피자몰 뉴코아(nc)수원터미널점,,,031-8065-3877,음식점,429,3600,43200,위탁재활용,(주)흥명환경,,,2021-06-30,
수원시,필옵픽스(드림푸드서비스),,,031-8004-9000,집단급식소,200,1500,18000,위탁재활용,성우환경,,,2021-06-30,
수원시,하나린유치원,,,031-291-3004,집단급식소,225,1000,12000,위탁재활용,정성환경,,,2021-06-30,
수원시,하나병원,,,031-8005-9111,집단급식소,400,900,10800,위탁재활용,예진농장,,,2021-06-30,
수원시,하누스토리,,,031-8061-8080,음식점,211.5,2270,27240,위탁재활용,(주)삼미환경,,,2021-06-30,
수원시,하늘아래,,,,음식점,240.43,900,10800,위탁재활용,(주)펩스환경,,,2021-06-30,
수원시,하늘유치원,,,031-291-3500,집단급식소,356,300,3600,위탁재활용,(주)펩스환경,,,2021-06-30,
수원시,학교법인보필학원세림유치원,,,031-237-7688,집단급식소,200,20,240,위탁재활용,자가처리,,,2021-06-30,
수원시,학촌유치원,,,031-237-4834,집단급식소,200,600,7200,위탁재활용,(주)펩스환경,,,2021-06-30,
수원시,한국관,,,031-217-8889,음식점,212.03,1500,18000,위탁재활용,(주)장애인협동환경,,,2021-06-30,
수원시,한국맥도날드(유) 동수원지에스점,,,070-7010-6491,음식점,252,960,11520,위탁재활용,성우환경,,,2021-06-30,
수원시,한국맥도날드(유) 수원GS점,,,070-7017-4461,음식점,527.64,960,11520,위탁재활용,성우환경,,,2021-06-30,
수원시,한국맥도날드(유) 수원망포DT점,,,070-7209-0589,음식점,474.97,20,240,위탁재활용,경희축산,,,2021-06-30,
수원시,한국맥도날드(유) 수원아주대점,,,070-7209-0922,음식점,426.12,600,7200,위탁재활용,성우환경,,,2021-06-30,
수원시,한국맥도날드(유) 수원정자DT점,,,070-7209-0532,음식점,345.9,850,10200,위탁재활용,(주)동탄환경,,,2021-06-30,
수원시,한국맥도날드(유)경희대국제캠퍼스점,,,,음식점,275.38,600,7200,위탁재활용,경희축산,,,2021-06-30,
수원시,한국맥도날드(유)수원성균관대점,,,070-7204-4999,음식점,383,1000,12000,위탁재활용,(주)장애인협동환경,,,2021-06-30,
수원시,한국맥도날드(유)수원세류DT점,,,,음식점,475.82,460,5520,위탁재활용,주식회사 예진환경,,,2021-06-30,
수원시,한국보훈복지의료공단 보훈교육연구원(명성 F.M.C),,,031-295-1550,집단급식소,100,900,10800,자가처리,,,,2021-06-30,
수원시,한국보훈복지의료공단 수원보훈요양원((주)동원홈푸드),,,031-240-9000,집단급식소,450,2970,35640,위탁재활용,친환경 우리농장,,,2021-06-30,
수원시,한국피자헛 영통2호점,,,031-206-5582,음식점,306,60,720,위탁재활용,(주)대광축산,,,2021-06-30,
수원시,한국피자헛(유)수원천천점,,,031-269-4030,음식점,339,300,3600,위탁재활용,경희축산,,,2021-06-30,
수원시,한끼나주곰탕,,,031-236-5060,음식점,297,1500,18000,위탁재활용,(주)펩스환경,,,2021-06-30,
수원시,한누리유치원,,,,집단급식소,67,300,3600,위탁재활용,(주)동탄환경,,,2021-06-30,
수원시,한봄고등학교,,,031-293-3090,집단급식소,834,6600,79200,위탁재활용,(주)장애인협동환경,,,2021-06-30,
수원시,한빛현요양병원,,,031-248-7575,집단급식소,100,400,4800,위탁재활용,팹스유통,,,2021-06-30,
수원시,한식대가 서서갈비,,,031-296-8828,음식점,236.9,660,7920,위탁재활용,(주)석영환경,,,2021-06-30,
수원시,한신포차(수원역점),,,031-256-8037,음식점,224,1500,18000,위탁재활용,경희축산,,,2021-06-30,
수원시,한우몰이,,,031-236-5222,음식점,303.6,680,8160,위탁재활용,늘푸른환경(주),,,2021-06-30,
수원시,한우이야기,,,031-291-5024,음식점,216,3000,36000,위탁재활용,예진농장,,,2021-06-30,
수원시,한일초등학교,,,031-256-2433,집단급식소,590,1600,19200,위탁재활용,천성환경,,,2021-06-30,
수원시,한전경기본부 전력관리처(푸디스엘엔에프 한전 수원),,,02-545-9730,집단급식소,120,600,7200,위탁재활용,매산농장,,,2021-06-30,
수원시,한조장사보쌈,,,,음식점,324.54,1200,14400,위탁재활용,(주)펩스환경,,,2021-06-30,
수원시,한화호텔앤드리조트(주)(중부지방국세청),,,070-4122-4617,집단급식소,560,1150,13800,위탁재활용,유니테크,,,2021-06-30,
수원시,한화호텔앤드리조트(주)수원중앙병원점,,,,집단급식소,1050,9600,115200,위탁재활용,유니테크,,,2021-06-30,
수원시,한화호텔앤드리조트(주)유신학원,,,031-216-9060,집단급식소,3120,13000,156000,위탁재활용,예진농장,,,2021-06-30,
수원시,함바라지,,,,음식점,246,4500,54000,위탁재활용,초원농장,,,2021-06-30,
수원시,합동신학대학원대학교,,,031-212-3695,집단급식소,207,580,6960,위탁재활용,(주)석영환경,,,2021-06-30,
수원시,해담맛집코다리마을,,,031-292-1191,음식점,335.86,3000,36000,위탁재활용,(주)펩스환경,,,2021-06-30,
수원시,해담유치원,,,031-419-5656,집단급식소,170,60,720,위탁재활용,,,,2021-06-30,
수원시,해들유치원,,,031-548-2240,집단급식소,340,600,7200,위탁재활용,미래환경,,,2021-06-30,
수원시,해물보감,,,031-204-7762,음식점,209.98,830,9960,위탁재활용,(주)삼미환경,,,2021-06-30,
수원시,해성병원,,,031-222-7517,집단급식소,335,1500,18000,위탁재활용,(주)펩스환경,,,2021-06-30,
수원시,해성옵틱스(드림푸드스비스),,,031-8004-9000,집단급식소,450,252,3024,위탁재활용,예진농장,,,2021-06-30,
