배출년도,배출월,배출일,시군구명,배출량비율(%),배출횟수,배출횟수비율(%),세대수,남성인구,여성인구,외국인인구,배출량(kg)
2019,4,17,양주시,3.14,9214,3.29,90723.0,111443,108346,7186,15054.3
2019,4,17,안양시,3.15,2648,3.29,222561.0,283958,289338,7449,4367.05
2019,4,17,시흥시,3.05,914,3.23,186443.0,240657,218944,35217,1480.75
2019,4,17,수원시권선구,3.1,19770,3.27,41526.0,603839,594622,0,32237.5
2019,4,17,수원시팔달구,3.28,6709,3.41,41526.0,603839,594622,0,10429.25
2019,4,17,수원시영통구,3.12,25065,3.32,41526.0,603839,594622,0,39918.6
2019,4,17,수원시장안구,3.2,13806,3.39,495905.0,603839,594622,41526,22042.65
2019,4,17,성남시분당구,2.91,267,3.08,18021.0,470051,479265,0,358.5
2019,4,17,성남시중원구,3.46,246,3.46,18021.0,470051,479265,0,364.75
2019,4,17,부천시,3.14,8576,3.25,339028.0,416860,421077,25252,14238.1
2019,4,17,동두천시,3.32,3666,3.31,42849.0,47567,47808,3392,6411.85
2019,4,17,남양주시,3.29,6932,3.38,268285.0,342750,344825,7193,12369.1
2019,4,17,군포시,3.35,3388,3.58,107806.0,136598,138609,7041,5173.2
2019,4,17,구리시,3.51,6321,3.44,79698.0,100291,101661,1436,23952.4
2019,4,17,과천시,2.67,150,2.99,21315.0,28516,29702,184,152.4
2019,4,17,고양시,2.78,320,3.09,420749.0,512768,532765,12621,349.75
2019,4,18,화성시,2.96,37759,3.12,311380.0,404675,376832,39677,69884.03
2019,4,18,하남시,2.7,50,3.02,110018.0,131949,130312,2281,2612.5
2019,4,18,포천시,2.74,3106,3.0,69641.0,78843,70760,12756,5214.65
2019,4,18,평택시,2.85,3207,3.03,218118.0,257342,243445,23349,5750.6
2019,4,18,파주시,3.01,12850,3.16,189952.0,230009,223357,11240,21890.05
2019,4,18,이천시,3.02,5681,3.1,91219.0,110565,104249,7204,11975.7
2019,4,18,의정부시,2.81,3025,3.01,187998.0,221796,228536,4581,4785.5
2019,4,18,의왕시,2.87,3619,3.11,60451.0,78391,78699,1174,18040.4
2019,4,18,용인시,3.02,54353,3.17,395331.0,517714,524515,18581,90737.25
2019,4,18,오산시,2.89,11547,3.05,90999.0,113460,106621,9612,20267.1
2019,4,18,여주시,3.07,1845,3.15,49666.0,56391,54752,3403,3924.75
2019,4,18,양주시,2.88,8620,3.08,90723.0,111443,108346,7186,13784.45
2019,4,18,안양시,2.94,2430,3.02,222561.0,283958,289338,7449,4079.7
2019,4,18,시흥시,2.68,815,2.88,186443.0,240657,218944,35217,1302.1
2019,4,18,수원시팔달구,2.91,6010,3.06,41526.0,603839,594622,0,9274.8
2019,4,18,수원시장안구,3.17,13748,3.37,495905.0,603839,594622,41526,21860.75
2019,4,18,수원시영통구,3.0,24030,3.18,41526.0,603839,594622,0,38371.1
2019,4,18,수원시권선구,2.98,18831,3.11,41526.0,603839,594622,0,30989.85
2019,4,18,성남시중원구,2.92,210,2.95,18021.0,470051,479265,0,307.6
2019,4,18,성남시분당구,3.02,273,3.15,18021.0,470051,479265,0,371.65
2019,4,18,부천시,2.97,8241,3.12,339028.0,416860,421077,25252,13453.9
2019,4,18,동두천시,2.8,3331,3.01,42849.0,47567,47808,3392,5413.5
2019,4,18,남양주시,3.11,6543,3.19,268285.0,342750,344825,7193,11681.05
2019,4,18,군포시,2.85,2831,2.99,107806.0,136598,138609,7041,4402.85
2019,4,18,구리시,2.55,5596,3.04,79698.0,100291,101661,1436,17361.05
2019,4,18,과천시,2.67,155,3.09,21315.0,28516,29702,184,152.5
2019,4,18,고양시,4.03,435,4.2,420749.0,512768,532765,12621,506.75
2019,4,19,화성시,2.95,37679,3.11,311380.0,404675,376832,39677,69434.15
2019,4,19,하남시,2.75,52,3.15,110018.0,131949,130312,2281,2664.0
2019,4,19,포천시,3.09,3482,3.37,69641.0,78843,70760,12756,5874.2
2019,4,19,평택시,3.04,3471,3.28,218118.0,257342,243445,23349,6132.25
2019,4,19,파주시,3.07,13302,3.28,189952.0,230009,223357,11240,22364.1
2019,4,19,이천시,3.05,5890,3.21,91219.0,110565,104249,7204,12091.7
2019,4,19,의정부시,3.03,3209,3.2,187998.0,221796,228536,4581,5164.35
2019,4,19,의왕시,3.38,3934,3.38,60451.0,78391,78699,1174,21260.95
2019,4,19,용인시,2.93,53161,3.1,395331.0,517714,524515,18581,88087.1
2019,4,19,오산시,3.05,12174,3.22,90999.0,113460,106621,9612,21341.05
2019,4,19,여주시,2.77,1788,3.06,49666.0,56391,54752,3403,3540.15
2019,4,19,양주시,3.08,9096,3.25,90723.0,111443,108346,7186,14779.35
2019,4,19,안양시,2.98,2510,3.12,222561.0,283958,289338,7449,4126.55
2019,4,19,시흥시,3.27,926,3.28,186443.0,240657,218944,35217,1590.05
2019,4,19,수원시영통구,2.91,23464,3.1,41526.0,603839,594622,0,37255.05
2019,4,19,수원시팔달구,2.96,6229,3.17,41526.0,603839,594622,0,9422.55
2019,4,19,수원시권선구,2.97,19036,3.15,41526.0,603839,594622,0,30880.85
2019,4,19,수원시장안구,2.93,12714,3.12,495905.0,603839,594622,41526,20141.45
2019,4,19,성남시분당구,3.2,270,3.11,18021.0,470051,479265,0,393.6
2019,4,19,성남시중원구,3.2,245,3.44,18021.0,470051,479265,0,337.2
2019,4,19,부천시,3.0,8368,3.17,339028.0,416860,421077,25252,13591.9
2019,4,19,동두천시,3.16,3653,3.3,42849.0,47567,47808,3392,6101.65
2019,4,19,남양주시,3.08,6501,3.17,268285.0,342750,344825,7193,11560.7
2019,4,19,군포시,3.0,2951,3.12,107806.0,136598,138609,7041,4628.0
2019,4,19,구리시,3.74,6070,3.3,79698.0,100291,101661,1436,25496.7
2019,4,19,과천시,3.03,149,2.97,21315.0,28516,29702,184,173.15
2019,4,19,고양시,3.11,336,3.25,420749.0,512768,532765,12621,390.6
2019,4,20,화성시,3.17,37615,3.11,311380.0,404675,376832,39677,74832.33
2019,4,20,하남시,2.3,42,2.54,110018.0,131949,130312,2281,2230.0
2019,4,20,포천시,3.32,3376,3.26,69641.0,78843,70760,12756,6305.9
2019,4,20,평택시,3.3,3462,3.27,218118.0,257342,243445,23349,6666.3
2019,4,20,파주시,3.04,12282,3.03,189952.0,230009,223357,11240,22129.9
2019,4,20,이천시,3.31,6004,3.27,91219.0,110565,104249,7204,13115.8
2019,4,20,의정부시,3.26,3181,3.17,187998.0,221796,228536,4581,5557.5
2019,4,20,의왕시,3.01,3750,3.22,60451.0,78391,78699,1174,18970.85
2019,4,20,용인시,3.2,54149,3.16,395331.0,517714,524515,18581,96364.6
2019,4,20,오산시,3.21,12009,3.18,90999.0,113460,106621,9612,22494.55
2019,4,20,여주시,3.4,1971,3.37,49666.0,56391,54752,3403,4351.0
2019,4,20,양주시,3.25,9054,3.23,90723.0,111443,108346,7186,15589.6
2019,4,20,안양시,3.34,2566,3.19,222561.0,283958,289338,7449,4628.85
2019,4,20,시흥시,3.25,949,3.36,186443.0,240657,218944,35217,1580.2
2019,4,20,수원시팔달구,3.19,6135,3.12,41526.0,603839,594622,0,10165.95
2019,4,20,수원시장안구,3.09,12490,3.06,495905.0,603839,594622,41526,21257.35
2019,4,20,수원시권선구,3.25,19325,3.19,41526.0,603839,594622,0,33709.5
2019,4,20,수원시영통구,3.19,23688,3.13,41526.0,603839,594622,0,40880.35
2019,4,20,성남시중원구,4.14,265,3.73,18021.0,470051,479265,0,436.7
2019,4,20,성남시분당구,2.91,247,2.85,18021.0,470051,479265,0,358.25
2019,4,20,부천시,3.14,8332,3.16,339028.0,416860,421077,25252,14224.5
2019,4,20,동두천시,3.23,3452,3.12,42849.0,47567,47808,3392,6233.45
2019,4,20,남양주시,3.14,6329,3.09,268285.0,342750,344825,7193,11796.6
2019,4,20,군포시,2.89,2804,2.97,107806.0,136598,138609,7041,4468.95
2019,4,20,구리시,2.36,5556,3.02,79698.0,100291,101661,1436,16085.25
2019,4,20,과천시,3.99,189,3.77,21315.0,28516,29702,184,227.9
2019,4,20,고양시,2.95,319,3.08,420749.0,512768,532765,12621,371.15
2019,4,21,화성시,4.66,53280,4.4,311380.0,404675,376832,39677,109799.62
2019,4,21,하남시,4.69,59,3.57,110018.0,131949,130312,2281,4549.5
2019,4,21,포천시,4.27,4082,3.95,69641.0,78843,70760,12756,8114.1
2019,4,21,평택시,4.46,4325,4.08,218118.0,257342,243445,23349,9001.2
2019,4,21,파주시,4.05,15151,3.73,189952.0,230009,223357,11240,29451.4
2019,4,21,이천시,4.4,7628,4.16,91219.0,110565,104249,7204,17429.35
2019,4,21,의정부시,4.45,4340,4.32,187998.0,221796,228536,4581,7576.649
2019,4,21,의왕시,1.21,4465,3.84,60451.0,78391,78699,1174,7598.05
2019,4,21,용인시,4.31,69456,4.05,395331.0,517714,524515,18581,129777.85
2019,4,21,오산시,4.66,16192,4.28,90999.0,113460,106621,9612,32668.45
2019,4,21,여주시,4.52,2483,4.24,49666.0,56391,54752,3403,5776.5
2019,4,21,양주시,4.21,11000,3.93,90723.0,111443,108346,7186,20172.15
2019,4,21,안양시,5.48,4246,5.28,222561.0,283958,289338,7449,7594.75
2019,4,21,시흥시,4.68,1217,4.3,186443.0,240657,218944,35217,2271.0
2019,4,21,수원시팔달구,4.17,7444,3.79,41526.0,603839,594622,0,13280.85
2019,4,21,수원시영통구,4.28,30344,4.01,41526.0,603839,594622,0,54767.15
2019,4,21,수원시권선구,4.44,25189,4.16,41526.0,603839,594622,0,46067.15
2019,4,21,수원시장안구,4.37,16673,4.09,495905.0,603839,594622,41526,30075.45
2019,4,21,성남시분당구,3.83,321,3.7,18021.0,470051,479265,0,471.1
2019,4,21,성남시중원구,3.17,239,3.36,18021.0,470051,479265,0,334.1
2019,4,21,부천시,4.4,10953,4.15,339028.0,416860,421077,25252,19930.65
2019,4,21,동두천시,3.96,4170,3.77,42849.0,47567,47808,3392,7650.05
2019,4,21,남양주시,4.57,9054,4.41,268285.0,342750,344825,7193,17181.7
2019,4,21,군포시,4.24,3681,3.89,107806.0,136598,138609,7041,6552.65
2019,4,21,구리시,1.9,7272,3.96,79698.0,100291,101661,1436,12939.95
2019,4,21,과천시,4.83,218,4.35,21315.0,28516,29702,184,275.9
2019,4,21,고양시,4.01,366,3.54,420749.0,512768,532765,12621,503.9
2019,4,22,화성시,3.9,46161,3.82,311380.0,404675,376832,39677,91849.59
2019,4,22,하남시,4.42,68,4.11,110018.0,131949,130312,2281,4281.5
2019,4,22,포천시,3.81,3905,3.77,69641.0,78843,70760,12756,7247.2
2019,4,22,평택시,3.92,4091,3.86,218118.0,257342,243445,23349,7925.25
2019,4,22,파주시,3.94,15606,3.84,189952.0,230009,223357,11240,28698.4
2019,4,22,이천시,3.89,7034,3.84,91219.0,110565,104249,7204,15430.8
2019,4,22,의정부시,3.83,3825,3.81,187998.0,221796,228536,4581,6529.0
2019,4,22,의왕시,5.02,4377,3.76,60451.0,78391,78699,1174,31629.0
2019,4,22,용인시,3.96,66656,3.88,395331.0,517714,524515,18581,119169.0
2019,4,22,오산시,3.81,14233,3.76,90999.0,113460,106621,9612,26662.2
2019,4,22,여주시,3.67,2143,3.66,49666.0,56391,54752,3403,4690.2
2019,4,22,양주시,3.83,10731,3.83,90723.0,111443,108346,7186,18361.05
2019,4,22,안양시,3.4,2742,3.41,222561.0,283958,289338,7449,4716.7
2019,4,22,시흥시,3.76,1025,3.63,186443.0,240657,218944,35217,1824.65
2019,4,22,수원시팔달구,4.01,7812,3.97,41526.0,603839,594622,0,12780.9
2019,4,22,수원시장안구,3.84,15178,3.72,495905.0,603839,594622,41526,26451.35
2019,4,22,수원시영통구,4.13,30182,3.99,41526.0,603839,594622,0,52829.65
2019,4,22,수원시권선구,3.79,22528,3.72,41526.0,603839,594622,0,39333.2
2019,4,22,성남시분당구,4.23,351,4.05,18021.0,470051,479265,0,520.5
2019,4,22,성남시중원구,3.71,278,3.91,18021.0,470051,479265,0,391.35
2019,4,22,부천시,3.96,10234,3.88,339028.0,416860,421077,25252,17936.0
2019,4,22,동두천시,3.93,4301,3.89,42849.0,47567,47808,3392,7602.4
2019,4,22,남양주시,3.7,7549,3.68,268285.0,342750,344825,7193,13919.45
2019,4,22,군포시,4.1,3739,3.96,107806.0,136598,138609,7041,6324.4
2019,4,22,구리시,5.46,7301,3.97,79698.0,100291,101661,1436,37210.2
2019,4,22,과천시,3.57,186,3.71,21315.0,28516,29702,184,204.3
2019,4,22,고양시,3.23,322,3.11,420749.0,512768,532765,12621,405.65
2019,4,23,화성시,3.27,41163,3.4,311380.0,404675,376832,39677,77039.46
2019,4,23,하남시,3.13,55,3.33,110018.0,131949,130312,2281,3034.0
2019,4,23,포천시,3.3,3582,3.46,69641.0,78843,70760,12756,6270.15
2019,4,23,평택시,3.31,3728,3.52,218118.0,257342,243445,23349,6677.85
2019,4,23,파주시,3.49,14716,3.62,189952.0,230009,223357,11240,25421.5
2019,4,23,이천시,3.34,6410,3.5,91219.0,110565,104249,7204,13247.1
2019,4,23,의정부시,3.39,3531,3.52,187998.0,221796,228536,4581,5769.5
2019,4,23,의왕시,3.53,4062,3.49,60451.0,78391,78699,1174,22218.85
2019,4,23,용인시,3.42,60410,3.52,395331.0,517714,524515,18581,102959.55
2019,4,23,오산시,3.28,12829,3.39,90999.0,113460,106621,9612,22960.15
2019,4,23,여주시,3.33,2044,3.49,49666.0,56391,54752,3403,4254.35
2019,4,23,양주시,3.41,9895,3.53,90723.0,111443,108346,7186,16332.45
2019,4,23,안양시,3.04,2506,3.12,222561.0,283958,289338,7449,4215.9
2019,4,23,시흥시,3.3,982,3.47,186443.0,240657,218944,35217,1603.75
2019,4,23,수원시권선구,3.36,21141,3.49,41526.0,603839,594622,0,34945.35
2019,4,23,수원시팔달구,3.35,6843,3.48,41526.0,603839,594622,0,10655.1
2019,4,23,수원시장안구,3.29,13960,3.42,495905.0,603839,594622,41526,22681.9
2019,4,23,수원시영통구,3.3,26037,3.44,41526.0,603839,594622,0,42272.8
2019,4,23,성남시중원구,3.84,268,3.77,18021.0,470051,479265,0,404.75
2019,4,23,성남시분당구,3.67,327,3.77,18021.0,470051,479265,0,450.95
2019,4,23,부천시,3.33,9085,3.44,339028.0,416860,421077,25252,15082.4
2019,4,23,동두천시,3.36,3862,3.49,42849.0,47567,47808,3392,6497.4
2019,4,23,남양주시,3.28,6883,3.36,268285.0,342750,344825,7193,12321.3
2019,4,23,군포시,3.49,3412,3.61,107806.0,136598,138609,7041,5389.3
2019,4,23,구리시,3.8,6366,3.46,79698.0,100291,101661,1436,25870.55
2019,4,23,과천시,2.91,165,3.29,21315.0,28516,29702,184,166.65
2019,4,23,고양시,3.5,365,3.53,420749.0,512768,532765,12621,439.85
2019,4,24,화성시,3.24,41049,3.39,311380.0,404675,376832,39677,76255.39
2019,4,24,하남시,2.73,46,2.78,110018.0,131949,130312,2281,2642.5
2019,4,24,포천시,3.39,3598,3.48,69641.0,78843,70760,12756,6443.55
2019,4,24,평택시,3.28,3690,3.48,218118.0,257342,243445,23349,6632.25
2019,4,24,파주시,3.29,14059,3.46,189952.0,230009,223357,11240,23923.9
2019,4,24,이천시,3.37,6414,3.5,91219.0,110565,104249,7204,13365.1
2019,4,24,의정부시,3.21,3420,3.41,187998.0,221796,228536,4581,5463.6
2019,4,24,의왕시,3.76,4100,3.52,60451.0,78391,78699,1174,23676.65
2019,4,24,용인시,3.29,58899,3.43,395331.0,517714,524515,18581,99086.1
2019,4,24,오산시,3.37,13513,3.57,90999.0,113460,106621,9612,23612.4
2019,4,24,여주시,3.01,1957,3.35,49666.0,56391,54752,3403,3845.4
2019,4,24,양주시,3.39,9709,3.47,90723.0,111443,108346,7186,16256.65
2019,4,24,안양시,3.31,2751,3.42,222561.0,283958,289338,7449,4581.65
2019,4,24,시흥시,3.42,1005,3.55,186443.0,240657,218944,35217,1660.95
2019,4,24,수원시권선구,3.24,20464,3.38,41526.0,603839,594622,0,33653.75
2019,4,24,수원시장안구,3.4,14341,3.52,495905.0,603839,594622,41526,23412.25
2019,4,24,수원시팔달구,3.41,7113,3.62,41526.0,603839,594622,0,10848.0
2019,4,24,수원시영통구,3.54,26289,3.48,41526.0,603839,594622,0,45270.35
2019,4,24,성남시분당구,3.02,294,3.39,18021.0,470051,479265,0,371.75
2019,4,24,성남시중원구,3.1,228,3.21,18021.0,470051,479265,0,327.1
2019,4,24,부천시,3.17,8894,3.37,339028.0,416860,421077,25252,14360.55
2019,4,24,동두천시,3.44,3817,3.45,42849.0,47567,47808,3392,6639.35
2019,4,24,남양주시,3.38,7295,3.56,268285.0,342750,344825,7193,12701.45
2019,4,24,군포시,3.52,3494,3.7,107806.0,136598,138609,7041,5431.95
2019,4,24,구리시,3.69,6478,3.52,79698.0,100291,101661,1436,25173.8
2019,4,24,과천시,3.23,179,3.57,21315.0,28516,29702,184,184.9
2019,4,24,고양시,3.27,343,3.31,420749.0,512768,532765,12621,411.3
2019,4,25,화성시,2.7,34469,2.85,311380.0,404675,376832,39677,63534.31
2019,4,25,하남시,2.88,50,3.02,110018.0,131949,130312,2281,2789.0
2019,4,25,포천시,2.63,2850,2.75,69641.0,78843,70760,12756,4998.5
2019,4,25,평택시,2.71,3065,2.89,218118.0,257342,243445,23349,5476.15
2019,4,25,파주시,2.62,11419,2.81,189952.0,230009,223357,11240,19075.95
2019,4,25,이천시,2.54,4951,2.7,91219.0,110565,104249,7204,10053.4
2019,4,25,의정부시,2.68,2739,2.73,187998.0,221796,228536,4581,4567.7
2019,4,25,의왕시,2.73,3305,2.84,60451.0,78391,78699,1174,17172.2
2019,4,25,용인시,2.68,49000,2.86,395331.0,517714,524515,18581,80588.25
2019,4,25,오산시,2.67,10804,2.86,90999.0,113460,106621,9612,18671.05
2019,4,25,여주시,2.42,1507,2.58,49666.0,56391,54752,3403,3098.65
2019,4,25,양주시,2.66,7717,2.76,90723.0,111443,108346,7186,12728.75
2019,4,25,안양시,2.6,2150,2.67,222561.0,283958,289338,7449,3600.35
2019,4,25,시흥시,2.51,753,2.66,186443.0,240657,218944,35217,1220.75
2019,4,25,수원시영통구,2.66,21548,2.85,41526.0,603839,594622,0,34062.6
2019,4,25,수원시권선구,2.75,17382,2.87,41526.0,603839,594622,0,28555.4
2019,4,25,수원시팔달구,2.55,5464,2.78,41526.0,603839,594622,0,8129.9
2019,4,25,수원시장안구,2.77,12268,3.01,495905.0,603839,594622,41526,19078.9
2019,4,25,성남시분당구,2.42,232,2.68,18021.0,470051,479265,0,297.2
2019,4,25,성남시중원구,2.55,200,2.81,18021.0,470051,479265,0,269.05
2019,4,25,부천시,2.72,7438,2.82,339028.0,416860,421077,25252,12341.05
2019,4,25,동두천시,2.64,2986,2.7,42849.0,47567,47808,3392,5108.55
2019,4,25,남양주시,2.75,5813,2.83,268285.0,342750,344825,7193,10325.3
2019,4,25,군포시,2.46,2557,2.7,107806.0,136598,138609,7041,3802.25
2019,4,25,구리시,2.49,5176,2.82,79698.0,100291,101661,1436,16947.7
2019,4,25,과천시,3.05,161,3.21,21315.0,28516,29702,184,174.3
2019,4,25,고양시,3.64,373,3.6,420749.0,512768,532765,12621,457.7
2019,4,26,화성시,2.58,32729,2.71,311380.0,404675,376832,39677,60876.24
2019,4,26,하남시,2.65,49,2.96,110018.0,131949,130312,2281,2570.5
2019,4,26,포천시,3.16,3426,3.31,69641.0,78843,70760,12756,6008.35
2019,4,26,평택시,2.03,2317,2.19,218118.0,257342,243445,23349,4102.9
2019,4,26,파주시,3.11,13296,3.27,189952.0,230009,223357,11240,22660.5
2019,4,26,이천시,2.87,5413,2.95,91219.0,110565,104249,7204,11385.55
2019,4,26,의정부시,2.75,2807,2.8,187998.0,221796,228536,4581,4679.15
2019,4,26,의왕시,3.08,3225,2.77,60451.0,78391,78699,1174,19359.0
2019,4,26,용인시,2.84,50510,2.94,395331.0,517714,524515,18581,85363.25
2019,4,26,오산시,2.43,9823,2.6,90999.0,113460,106621,9612,17016.4
2019,4,26,여주시,2.68,1647,2.82,49666.0,56391,54752,3403,3422.45
2019,4,26,양주시,2.96,8541,3.05,90723.0,111443,108346,7186,14173.35
2019,4,26,안양시,3.03,2507,3.12,222561.0,283958,289338,7449,4205.35
2019,4,26,시흥시,2.2,653,2.31,186443.0,240657,218944,35217,1068.3
2019,4,26,수원시팔달구,2.9,5977,3.04,41526.0,603839,594622,0,9222.3
2019,4,26,수원시권선구,2.85,18111,2.99,41526.0,603839,594622,0,29572.3
2019,4,26,수원시장안구,2.87,12364,3.03,495905.0,603839,594622,41526,19771.25
2019,4,26,수원시영통구,2.51,20149,2.67,41526.0,603839,594622,0,32158.35
2019,4,26,성남시중원구,3.09,228,3.21,18021.0,470051,479265,0,325.2
2019,4,26,성남시분당구,2.59,250,2.88,18021.0,470051,479265,0,318.65
2019,4,26,부천시,2.57,7009,2.66,339028.0,416860,421077,25252,11661.15
2019,4,26,동두천시,3.18,3732,3.37,42849.0,47567,47808,3392,6141.3
2019,4,26,남양주시,2.92,6205,3.03,268285.0,342750,344825,7193,10970.4
2019,4,26,군포시,2.45,2411,2.55,107806.0,136598,138609,7041,3785.4
2019,4,26,구리시,3.37,5027,2.73,79698.0,100291,101661,1436,23000.45
2019,4,26,과천시,2.88,130,2.59,21315.0,28516,29702,184,164.55
2019,4,26,고양시,3.21,344,3.32,420749.0,512768,532765,12621,403.45
2019,4,27,화성시,3.3,39358,3.25,311380.0,404675,376832,39677,77749.23
2019,4,27,하남시,2.37,45,2.72,110018.0,131949,130312,2281,2299.0
2019,4,27,포천시,3.72,3718,3.59,69641.0,78843,70760,12756,7079.75
2019,4,27,평택시,3.49,3586,3.39,218118.0,257342,243445,23349,7052.35
2019,4,27,파주시,3.39,13474,3.32,189952.0,230009,223357,11240,24685.0
2019,4,27,이천시,3.54,6381,3.48,91219.0,110565,104249,7204,14019.95
2019,4,27,의정부시,3.49,3530,3.52,187998.0,221796,228536,4581,5947.7
2019,4,27,의왕시,3.03,3974,3.42,60451.0,78391,78699,1174,19064.9
2019,4,27,용인시,3.35,56595,3.3,395331.0,517714,524515,18581,100674.85
2019,4,27,오산시,3.47,12764,3.38,90999.0,113460,106621,9612,24286.5
2019,4,27,여주시,3.77,2176,3.72,49666.0,56391,54752,3403,4827.45
2019,4,27,양주시,3.44,9697,3.46,90723.0,111443,108346,7186,16501.4
2019,4,27,안양시,3.52,2811,3.49,222561.0,283958,289338,7449,4872.8
2019,4,27,시흥시,3.67,997,3.53,186443.0,240657,218944,35217,1784.75
2019,4,27,수원시장안구,3.27,13034,3.2,495905.0,603839,594622,41526,22493.05
2019,4,27,수원시권선구,3.38,19914,3.29,41526.0,603839,594622,0,35138.2
2019,4,27,수원시팔달구,3.46,6635,3.38,41526.0,603839,594622,0,11005.6
2019,4,27,수원시영통구,3.37,25030,3.31,41526.0,603839,594622,0,43150.2
2019,4,27,성남시중원구,4.0,289,4.06,18021.0,470051,479265,0,421.1
2019,4,27,성남시분당구,3.12,252,2.91,18021.0,470051,479265,0,384.0
2019,4,27,부천시,3.46,8905,3.38,339028.0,416860,421077,25252,15658.95
2019,4,27,동두천시,3.49,3817,3.45,42849.0,47567,47808,3392,6751.05
2019,4,27,남양주시,3.37,6729,3.28,268285.0,342750,344825,7193,12658.8
2019,4,27,군포시,3.34,3155,3.34,107806.0,136598,138609,7041,5149.4
